"","country","year","ccode","ccode2","legislative_type","elecrule","tier1_avemag","enep1","enpp1","uid"
"1377","Guatemala",1970,90,90,NA,NA,NA,NA,NA,"Guatemala1970.5"
"1378","Guatemala",1974,90,90,NA,NA,NA,NA,NA,"Guatemala1974.5"
"1379","Guatemala",1978,90,90,NA,NA,NA,NA,NA,"Guatemala1978.5"
"1380","Guatemala",1982,90,90,NA,NA,NA,NA,NA,"Guatemala1982.5"
"1381","Guatemala",1990,90,90,NA,NA,NA,NA,NA,"Guatemala1990.5"
"1382","Guatemala",1995,90,90,NA,NA,NA,NA,NA,"Guatemala1995.5"
"1383","Guatemala",1999,90,90,NA,NA,NA,NA,NA,"Guatemala1999.5"
"1384","Guatemala",2003,90,90,NA,NA,NA,NA,NA,"Guatemala2003.5"
"1385","Guatemala",2007,90,90,NA,NA,NA,NA,NA,"Guatemala2007.5"
"1386","Guatemala",2011,90,90,NA,NA,NA,NA,NA,"Guatemala2011.5"
"1387","Honduras",1957,91,91,NA,NA,NA,NA,NA,"Honduras1957.5"
"1388","Honduras",1971,91,91,NA,NA,NA,NA,NA,"Honduras1971.5"
"1389","Honduras",1985,91,91,NA,NA,NA,NA,NA,"Honduras1985.5"
"1390","Honduras",1989,91,91,NA,NA,NA,NA,NA,"Honduras1989.5"
"1391","Honduras",1993,91,91,NA,NA,NA,NA,NA,"Honduras1993.5"
"1392","Honduras",1997,91,91,NA,NA,NA,NA,NA,"Honduras1997.5"
"1393","Honduras",2001,91,91,NA,NA,NA,NA,NA,"Honduras2001.5"
"1394","Honduras",2005,91,91,NA,NA,NA,NA,NA,"Honduras2005.5"
"1395","Honduras",2009,91,91,NA,NA,NA,NA,NA,"Honduras2009.5"
"1396","Iceland",1946,395,395,NA,NA,NA,NA,NA,"Iceland1946.5"
"1397","Iceland",1950,395,395,NA,NA,NA,NA,NA,"Iceland1950"
"1398","Iceland",1952,395,395,NA,NA,NA,NA,NA,"Iceland1952"
"1399","Iceland",1956,395,395,NA,NA,NA,NA,NA,"Iceland1956.5"
"1400","Iceland",1960,395,395,NA,NA,NA,NA,NA,"Iceland1960"
"1401","Iceland",1964,395,395,NA,NA,NA,NA,NA,"Iceland1964"
"1402","Iceland",1968,395,395,NA,NA,NA,NA,NA,"Iceland1968"
"1403","Iceland",1972,395,395,NA,NA,NA,NA,NA,"Iceland1972"
"1404","Iceland",1976,395,395,NA,NA,NA,NA,NA,"Iceland1976"
"1405","Iceland",1980,395,395,NA,NA,NA,NA,NA,"Iceland1980"
"1406","Iceland",1984,395,395,NA,NA,NA,NA,NA,"Iceland1984"
"1407","Iceland",1988,395,395,NA,NA,NA,NA,NA,"Iceland1988"
"1408","Iceland",1992,395,395,NA,NA,NA,NA,NA,"Iceland1992"
"1409","Iceland",1996,395,395,NA,NA,NA,NA,NA,"Iceland1996"
"1410","Iceland",2000,395,395,NA,NA,NA,NA,NA,"Iceland2000"
"1411","Iceland",2004,395,395,NA,NA,NA,NA,NA,"Iceland2004"
"1412","Iceland",2008,395,395,NA,NA,NA,NA,NA,"Iceland2008"
"1413","Indonesia",2004,850,850,NA,NA,NA,NA,NA,"Indonesia2004.5"
"1414","Indonesia",2009,850,850,NA,NA,NA,NA,NA,"Indonesia2009.5"
"1415","Ireland",1952,205,205,NA,NA,NA,NA,NA,"Ireland1952"
"1416","Ireland",1959,205,205,NA,NA,NA,NA,NA,"Ireland1959"
"1417","Ireland",1966,205,205,NA,NA,NA,NA,NA,"Ireland1966"
"1418","Ireland",1973,205,205,NA,NA,NA,NA,NA,"Ireland1973.5"
"1419","Ireland",1974,205,205,NA,NA,NA,NA,NA,"Ireland1974"
"1420","Ireland",1976,205,205,NA,NA,NA,NA,NA,"Ireland1976"
"1421","Ireland",1983,205,205,NA,NA,NA,NA,NA,"Ireland1983"
"1422","Ireland",1990,205,205,NA,NA,NA,NA,NA,"Ireland1990"
"1423","Ireland",1997,205,205,NA,NA,NA,NA,NA,"Ireland1997.5"
"1424","Ireland",2004,205,205,NA,NA,NA,NA,NA,"Ireland2004"
"1425","Ireland",2011,205,205,NA,NA,NA,NA,NA,"Ireland2011.5"
"1426","Kenya",1997,501,501,NA,NA,NA,NA,NA,"Kenya1997.5"
"1427","Kenya",2002,501,501,NA,NA,NA,NA,NA,"Kenya2002.5"
"1428","Kenya",2007,501,501,NA,NA,NA,NA,NA,"Kenya2007.5"
"1429","Kiribati",1982,946,946,NA,NA,NA,NA,NA,"Kiribati1982.5"
"1430","Kiribati",1983,946,946,NA,NA,NA,NA,NA,"Kiribati1983.5"
"1431","Kiribati",1987,946,946,NA,NA,NA,NA,NA,"Kiribati1987.5"
"1432","Kiribati",1991,946,946,NA,NA,NA,NA,NA,"Kiribati1991.5"
"1433","Kiribati",1994,946,946,NA,NA,NA,NA,NA,"Kiribati1994.5"
"1434","Kiribati",1998,946,946,NA,NA,NA,NA,NA,"Kiribati1998.5"
"1435","Kiribati",2003,946,946,NA,NA,NA,NA,NA,"Kiribati2003.5"
"1436","Kiribati",2003,946,946,NA,NA,NA,NA,NA,"Kiribati2003.5"
"1437","Kiribati",2007,946,946,NA,NA,NA,NA,NA,"Kiribati2007.5"
"1438","Kyrgyzstan",2005,703,703,NA,NA,NA,NA,NA,"Kyrgyzstan2005"
"1439","Kyrgyzstan",2009,703,703,NA,NA,NA,NA,NA,"Kyrgyzstan2009"
"1440","Kyrgyzstan",2011,703,703,NA,NA,NA,NA,NA,"Kyrgyzstan2011"
"1441","Liberia",2005,450,450,NA,NA,NA,NA,NA,"Liberia2005.5"
"1442","Liberia",2011,450,450,NA,NA,NA,NA,NA,"Liberia2011.5"
"1443","Lithuania",1993,368,368,NA,NA,NA,NA,NA,"Lithuania1993"
"1444","Lithuania",1997,368,368,NA,NA,NA,NA,NA,"Lithuania1997"
"1445","Lithuania",2002,368,368,NA,NA,NA,NA,NA,"Lithuania2002"
"1446","Lithuania",2004,368,368,NA,NA,NA,NA,NA,"Lithuania2004.5"
"1447","Lithuania",2009,368,368,NA,NA,NA,NA,NA,"Lithuania2009"
"1448","Mauritania",2007,435,435,NA,NA,NA,NA,NA,"Mauritania2007"
"1449","Mauritania",2007,435,435,NA,NA,NA,NA,NA,"Mauritania2007.5"
"1450","Macedonia",1994,343,343,NA,NA,NA,NA,NA,"Macedonia1994.5"
"1451","Macedonia",1999,343,343,NA,NA,NA,NA,NA,"Macedonia1999"
"1452","Macedonia",2004,343,343,NA,NA,NA,NA,NA,"Macedonia2004"
"1453","Macedonia",2009,343,343,NA,NA,NA,NA,NA,"Macedonia2009"
"1454","Maldives",2008,781,781,NA,NA,NA,NA,NA,"Maldives2008"
"1455","Madagascar",1996,580,580,NA,NA,NA,NA,NA,"Madagascar1996"
"1456","Madagascar",2001,580,580,NA,NA,NA,NA,NA,"Madagascar2001"
"1457","Madagascar",2006,580,580,NA,NA,NA,NA,NA,"Madagascar2006"
"1458","Malawi",1994,553,553,NA,NA,NA,NA,NA,"Malawi1994.5"
"1459","Malawi",1999,553,553,NA,NA,NA,NA,NA,"Malawi1999.5"
"1460","Malawi",2004,553,553,NA,NA,NA,NA,NA,"Malawi2004.5"
"1461","Malawi",2009,553,553,NA,NA,NA,NA,NA,"Malawi2009.5"
"1462","Mexico",2000,70,70,NA,NA,NA,NA,NA,"Mexico2000.5"
"1463","Mexico",2006,70,70,NA,NA,NA,NA,NA,"Mexico2006.5"
"1464","Moldova",1996,359,359,NA,NA,NA,NA,NA,"Moldova1996"
"1465","Mali",1992,432,432,NA,NA,NA,NA,NA,"Mali1992.5"
"1466","Mali",1997,432,432,NA,NA,NA,NA,NA,"Mali1997.5"
"1467","Mali",2002,432,432,NA,NA,NA,NA,NA,"Mali2002.5"
"1468","Mali",2007,432,432,NA,NA,NA,NA,NA,"Mali2007.5"
"1469","Mongolia",1993,712,712,NA,NA,NA,NA,NA,"Mongolia1993"
"1470","Mongolia",1997,712,712,NA,NA,NA,NA,NA,"Mongolia1997"
"1471","Mongolia",2001,712,712,NA,NA,NA,NA,NA,"Mongolia2001"
"1472","Mongolia",2005,712,712,NA,NA,NA,NA,NA,"Mongolia2005"
"1473","Mongolia",2009,712,712,NA,NA,NA,NA,NA,"Mongolia2009"
"1474","Nicaragua",1984,93,93,NA,NA,NA,NA,NA,"Nicaragua1984"
"1475","Nicaragua",1990,93,93,NA,NA,NA,NA,NA,"Nicaragua1990.5"
"1476","Nicaragua",1996,93,93,NA,NA,NA,NA,NA,"Nicaragua1996.5"
"1477","Nicaragua",2001,93,93,NA,NA,NA,NA,NA,"Nicaragua2001.5"
"1478","Nicaragua",2006,93,93,NA,NA,NA,NA,NA,"Nicaragua2006.5"
"1479","Nicaragua",2011,93,93,NA,NA,NA,NA,NA,"Nicaragua2011.5"
"1480","Nigeria",1979,475,475,NA,NA,NA,NA,NA,"Nigeria1979.5"
"1481","Nigeria",1983,475,475,NA,NA,NA,NA,NA,"Nigeria1983.5"
"1482","Nigeria",1999,475,475,NA,NA,NA,NA,NA,"Nigeria1999.5"
"1483","Nigeria",2003,475,475,NA,NA,NA,NA,NA,"Nigeria2003.5"
"1484","Nigeria",2007,475,475,NA,NA,NA,NA,NA,"Nigeria2007.5"
"1485","Nigeria",2011,475,475,NA,NA,NA,NA,NA,"Nigeria2011.5"
"1486","Niger",1993,436,436,NA,NA,NA,NA,NA,"Niger1993.5"
"1487","Niger",2004,436,436,NA,NA,NA,NA,NA,"Niger2004.5"
"1488","Niger",2011,436,436,NA,NA,NA,NA,NA,"Niger2011"
"1489","Palau",1996,986,986,NA,NA,NA,NA,NA,"Palau1996.5"
"1490","Palau",2000,986,986,NA,NA,NA,NA,NA,"Palau2000.5"
"1491","Palau",2004,986,986,NA,NA,NA,NA,NA,"Palau2004.5"
"1492","Palau",2008,986,986,NA,NA,NA,NA,NA,"Palau2008.5"
"1493","Panama",1952,95,95,NA,NA,NA,NA,NA,"Panama1952.5"
"1494","Panama",1956,95,95,NA,NA,NA,NA,NA,"Panama1956.5"
"1495","Panama",1960,95,95,NA,NA,NA,NA,NA,"Panama1960.5"
"1496","Panama",1964,95,95,NA,NA,NA,NA,NA,"Panama1964.5"
"1497","Panama",1968,95,95,NA,NA,NA,NA,NA,"Panama1968.5"
"1498","Panama",1989,95,95,NA,NA,NA,NA,NA,"Panama1989.5"
"1499","Panama",1994,95,95,NA,NA,NA,NA,NA,"Panama1994.5"
"1500","Panama",1999,95,95,NA,NA,NA,NA,NA,"Panama1999.5"
"1501","Panama",2004,95,95,NA,NA,NA,NA,NA,"Panama2004.5"
"1502","Panama",2009,95,95,NA,NA,NA,NA,NA,"Panama2009.5"
"1503","Paraguay",1989,150,150,NA,NA,NA,NA,NA,"Paraguay1989.5"
"1504","Paraguay",1993,150,150,NA,NA,NA,NA,NA,"Paraguay1993.5"
"1505","Paraguay",1998,150,150,NA,NA,NA,NA,NA,"Paraguay1998.5"
"1506","Paraguay",2003,150,150,NA,NA,NA,NA,NA,"Paraguay2003.5"
"1507","Paraguay",2008,150,150,NA,NA,NA,NA,NA,"Paraguay2008.5"
"1508","Peru",1956,135,135,NA,NA,NA,NA,NA,"Peru1956.5"
"1509","Peru",1962,135,135,NA,NA,NA,NA,NA,"Peru1962.5"
"1510","Peru",1963,135,135,NA,NA,NA,NA,NA,"Peru1963.5"
"1511","Peru",1980,135,135,NA,NA,NA,NA,NA,"Peru1980.5"
"1512","Peru",1985,135,135,NA,NA,NA,NA,NA,"Peru1985.5"
"1513","Peru",1990,135,135,NA,NA,NA,NA,NA,"Peru1990.5"
"1514","Peru",2001,135,135,NA,NA,NA,NA,NA,"Peru2001.5"
"1515","Peru",2006,135,135,NA,NA,NA,NA,NA,"Peru2006.5"
"1516","Peru",2011,135,135,NA,NA,NA,NA,NA,"Peru2011.5"
"1517","Philippines",1946,840,840,NA,NA,NA,NA,NA,"Philippines1946.5"
"1518","Philippines",1949,840,840,NA,NA,NA,NA,NA,"Philippines1949.5"
"1519","Philippines",1953,840,840,NA,NA,NA,NA,NA,"Philippines1953.5"
"1520","Philippines",1957,840,840,NA,NA,NA,NA,NA,"Philippines1957.5"
"1521","Philippines",1961,840,840,NA,NA,NA,NA,NA,"Philippines1961.5"
"1522","Philippines",1965,840,840,NA,NA,NA,NA,NA,"Philippines1965.5"
"1523","Philippines",1986,840,840,NA,NA,NA,NA,NA,"Philippines1986"
"1524","Philippines",1992,840,840,NA,NA,NA,NA,NA,"Philippines1992.5"
"1525","Philippines",1998,840,840,NA,NA,NA,NA,NA,"Philippines1998.5"
"1526","Philippines",2004,840,840,NA,NA,NA,NA,NA,"Philippines2004.5"
"1527","Philippines",2010,840,840,NA,NA,NA,NA,NA,"Philippines2010.5"
"1528","Poland",1990,290,290,NA,NA,NA,NA,NA,"Poland1990"
"1529","Poland",1995,290,290,NA,NA,NA,NA,NA,"Poland1995"
"1530","Poland",2000,290,290,NA,NA,NA,NA,NA,"Poland2000"
"1531","Poland",2005,290,290,NA,NA,NA,NA,NA,"Poland2005.5"
"1532","Poland",2010,290,290,NA,NA,NA,NA,NA,"Poland2010"
"1533","Portugal",1976,235,235,NA,NA,NA,NA,NA,"Portugal1976.5"
"1534","Portugal",1980,235,235,NA,NA,NA,NA,NA,"Portugal1980.5"
"1535","Portugal",1986,235,235,NA,NA,NA,NA,NA,"Portugal1986"
"1536","Portugal",1991,235,235,NA,NA,NA,NA,NA,"Portugal1991.5"
"1537","Portugal",1996,235,235,NA,NA,NA,NA,NA,"Portugal1996"
"1538","Portugal",2001,235,235,NA,NA,NA,NA,NA,"Portugal2001"
"1539","Portugal",2006,235,235,NA,NA,NA,NA,NA,"Portugal2006"
"1540","Portugal",2011,235,235,NA,NA,NA,NA,NA,"Portugal2011.5"
"1541","South Korea",1960,732,732,NA,NA,NA,NA,NA,"South Korea1960.5"
"1542","South Korea",1992,732,732,NA,NA,NA,NA,NA,"South Korea1992.5"
"1543","South Korea",1997,732,732,NA,NA,NA,NA,NA,"South Korea1997"
"1544","South Korea",2002,732,732,NA,NA,NA,NA,NA,"South Korea2002"
"1545","South Korea",2007,732,732,NA,NA,NA,NA,NA,"South Korea2007"
"1546","Romania",1990,360,360,NA,NA,NA,NA,NA,"Romania1990.5"
"1547","Romania",1996,360,360,NA,NA,NA,NA,NA,"Romania1996.5"
"1548","Romania",2000,360,360,NA,NA,NA,NA,NA,"Romania2000.5"
"1549","Romania",2004,360,360,NA,NA,NA,NA,NA,"Romania2004.5"
"1550","Romania",2009,360,360,NA,NA,NA,NA,NA,"Romania2009"
"1551","El Salvador",1984,92,92,NA,NA,NA,NA,NA,"El Salvador1984"
"1552","El Salvador",1989,92,92,NA,NA,NA,NA,NA,"El Salvador1989"
"1553","El Salvador",1994,92,92,NA,NA,NA,NA,NA,"El Salvador1994.5"
"1554","El Salvador",1999,92,92,NA,NA,NA,NA,NA,"El Salvador1999"
"1555","El Salvador",2004,92,92,NA,NA,NA,NA,NA,"El Salvador2004"
"1556","El Salvador",2009,92,92,NA,NA,NA,NA,NA,"El Salvador2009.5"
"1557","Senegal",2000,433,433,NA,NA,NA,NA,NA,"Senegal2000"
"1558","Senegal",2007,433,433,NA,NA,NA,NA,NA,"Senegal2007.5"
"1559","Sierra Leone",1996,451,451,NA,NA,NA,NA,NA,"Sierra Leone1996.5"
"1560","Sierra Leone",2002,451,451,NA,NA,NA,NA,NA,"Sierra Leone2002.5"
"1561","Sierra Leone",2007,451,451,NA,NA,NA,NA,NA,"Sierra Leone2007.5"
"1562","Slovakia",1999,317,317,NA,NA,NA,NA,NA,"Slovakia1999"
"1563","Slovakia",2004,317,317,NA,NA,NA,NA,NA,"Slovakia2004"
"1564","Slovakia",2009,317,317,NA,NA,NA,NA,NA,"Slovakia2009"
"1565","Slovenia",1992,349,349,NA,NA,NA,NA,NA,"Slovenia1992.5"
"1566","Slovenia",1997,349,349,NA,NA,NA,NA,NA,"Slovenia1997"
"1567","Slovenia",2002,349,349,NA,NA,NA,NA,NA,"Slovenia2002"
"1568","Slovenia",2007,349,349,NA,NA,NA,NA,NA,"Slovenia2007"
"1569","Sri Lanka",1994,780,780,NA,NA,NA,NA,NA,"Sri Lanka1994.5"
"1570","Sri Lanka",1999,780,780,NA,NA,NA,NA,NA,"Sri Lanka1999"
"1571","Sri Lanka",2005,780,780,NA,NA,NA,NA,NA,"Sri Lanka2005"
"1572","Sri Lanka",2010,780,780,NA,NA,NA,NA,NA,"Sri Lanka2010.5"
"1573","Sao Tome and Principe",1991,403,403,NA,NA,NA,NA,NA,"Sao Tome and Principe1991.5"
"1574","Sao Tome and Principe",1996,403,403,NA,NA,NA,NA,NA,"Sao Tome and Principe1996"
"1575","Sao Tome and Principe",2001,403,403,NA,NA,NA,NA,NA,"Sao Tome and Principe2001"
"1576","Sao Tome and Principe",2006,403,403,NA,NA,NA,NA,NA,"Sao Tome and Principe2006.5"
"1577","Sao Tome and Principe",2011,403,403,NA,NA,NA,NA,NA,"Sao Tome and Principe2011"
"1578","Taiwan",1996,713,713,NA,NA,NA,NA,NA,"Taiwan1996"
"1579","Taiwan",2000,713,713,NA,NA,NA,NA,NA,"Taiwan2000"
"1580","Taiwan",2004,713,713,NA,NA,NA,NA,NA,"Taiwan2004.5"
"1581","Taiwan",2008,713,713,NA,NA,NA,NA,NA,"Taiwan2008.5"
"1582","Ukraine",1991,369,369,NA,NA,NA,NA,NA,"Ukraine1991"
"1583","Ukraine",1994,369,369,NA,NA,NA,NA,NA,"Ukraine1994.5"
"1584","Ukraine",1999,369,369,NA,NA,NA,NA,NA,"Ukraine1999"
"1585","Ukraine",2004,369,369,NA,NA,NA,NA,NA,"Ukraine2004"
"1586","Ukraine",2010,369,369,NA,NA,NA,NA,NA,"Ukraine2010"
"1587","Uruguay",1946,165,165,NA,NA,NA,NA,NA,"Uruguay1946.5"
"1588","Uruguay",1950,165,165,NA,NA,NA,NA,NA,"Uruguay1950.5"
"1589","Uruguay",1954,165,165,NA,NA,NA,NA,NA,"Uruguay1954.5"
"1590","Uruguay",1958,165,165,NA,NA,NA,NA,NA,"Uruguay1958.5"
"1591","Uruguay",1962,165,165,NA,NA,NA,NA,NA,"Uruguay1962.5"
"1592","Uruguay",1966,165,165,NA,NA,NA,NA,NA,"Uruguay1966.5"
"1593","Uruguay",1971,165,165,NA,NA,NA,NA,NA,"Uruguay1971.5"
"1594","Uruguay",1989,165,165,NA,NA,NA,NA,NA,"Uruguay1989.5"
"1595","Uruguay",1994,165,165,NA,NA,NA,NA,NA,"Uruguay1994.5"
"1596","Uruguay",1999,165,165,NA,NA,NA,NA,NA,"Uruguay1999.5"
"1597","Uruguay",2004,165,165,NA,NA,NA,NA,NA,"Uruguay2004.5"
"1598","Uruguay",2009,165,165,NA,NA,NA,NA,NA,"Uruguay2009.5"
"1599","United States of America",1948,2,2,NA,NA,NA,NA,NA,"United States of America1948.5"
"1600","United States of America",1952,2,2,NA,NA,NA,NA,NA,"United States of America1952.5"
"1601","United States of America",1956,2,2,NA,NA,NA,NA,NA,"United States of America1956.5"
"1602","United States of America",1960,2,2,NA,NA,NA,NA,NA,"United States of America1960.5"
"1603","United States of America",1964,2,2,NA,NA,NA,NA,NA,"United States of America1964.5"
"1604","United States of America",1968,2,2,NA,NA,NA,NA,NA,"United States of America1968.5"
"1605","United States of America",1972,2,2,NA,NA,NA,NA,NA,"United States of America1972.5"
"1606","United States of America",1976,2,2,NA,NA,NA,NA,NA,"United States of America1976.5"
"1607","United States of America",1980,2,2,NA,NA,NA,NA,NA,"United States of America1980.5"
"1608","United States of America",1984,2,2,NA,NA,NA,NA,NA,"United States of America1984.5"
"1609","United States of America",1988,2,2,NA,NA,NA,NA,NA,"United States of America1988.5"
"1610","United States of America",1992,2,2,NA,NA,NA,NA,NA,"United States of America1992.5"
"1611","United States of America",1996,2,2,NA,NA,NA,NA,NA,"United States of America1996.5"
"1612","United States of America",2000,2,2,NA,NA,NA,NA,NA,"United States of America2000.5"
"1613","United States of America",2004,2,2,NA,NA,NA,NA,NA,"United States of America2004.5"
"1614","United States of America",2008,2,2,NA,NA,NA,NA,NA,"United States of America2008.5"
"1615","Venezuela",1947,101,101,NA,NA,NA,NA,NA,"Venezuela1947.5"
"1616","Venezuela",1963,101,101,NA,NA,NA,NA,NA,"Venezuela1963.5"
"1617","Venezuela",1968,101,101,NA,NA,NA,NA,NA,"Venezuela1968.5"
"1618","Venezuela",1973,101,101,NA,NA,NA,NA,NA,"Venezuela1973.5"
"1619","Venezuela",1978,101,101,NA,NA,NA,NA,NA,"Venezuela1978.5"
"1620","Venezuela",1983,101,101,NA,NA,NA,NA,NA,"Venezuela1983.5"
"1621","Venezuela",1988,101,101,NA,NA,NA,NA,NA,"Venezuela1988.5"
"1622","Venezuela",1993,101,101,NA,NA,NA,NA,NA,"Venezuela1993.5"
"1623","Venezuela",1998,101,101,NA,NA,NA,NA,NA,"Venezuela1998.5"
"1624","Venezuela",2000,101,101,NA,NA,NA,NA,NA,"Venezuela2000.5"
"1625","Venezuela",2006,101,101,NA,NA,NA,NA,NA,"Venezuela2006"
"1626","Serbia & Montenegro",2000,345,345,NA,NA,NA,NA,NA,"Serbia & Montenegro2000.5"
"1627","Serbia & Montenegro",2002,345,345,NA,NA,NA,NA,NA,"Serbia & Montenegro2002"
"1628","Serbia & Montenegro",2003,345,345,NA,NA,NA,NA,NA,"Serbia & Montenegro2003.5"
"1629","Serbia & Montenegro",2004,345,345,NA,NA,NA,NA,NA,"Serbia & Montenegro2004"
"1630","Serbia",2008,345,345,NA,NA,NA,NA,NA,"Serbia2008.5"
